,TOC,TIPLOC,User/Pass,count
6237,SR,GARROWH,User,2105
6238,SR,GARVE,User,80
6239,SR,GIFNOCK,User,879
6240,SR,GIRVAN,User,104
6241,SR,GLBKJN,Passing Point,600
6242,SR,GLDL,Passing Point,112
6243,SR,GLGCBSJ,Passing Point,12320
6244,SR,GLGCLL,Passing Point,169
6245,SR,GLGCLL,User,3271
6246,SR,GLGHSJN,Passing Point,110
6247,SR,GLGHST,Passing Point,46
6248,SR,GLGHST,User,3085
6249,SR,GLGN,User,1452
6250,SR,GLGQHL,User,10
6251,SR,GLGQLL,Passing Point,50
6252,SR,GLGQLL,User,3085
6253,SR,GLNEGLS,User,404
6254,SR,GLNFNNN,User,89
6255,SR,GLNRTHS,User,22
6256,SR,GNHLLJN,Passing Point,1715
6257,SR,GNHLUJN,Passing Point,2601
6258,SR,GOLFSTR,User,64
6259,SR,GOLSPIE,User,72
6260,SR,GOREBRG,User,600
6261,SR,GORGIEJ,Passing Point,14
6262,SR,GRENCKC,Passing Point,1
6263,SR,GRENCKC,User,1186
6264,SR,GRENCKW,Passing Point,1
6265,SR,GRENCKW,User,1186
6266,SR,GRETGRN,User,424
6267,SR,GRETNAJ,Passing Point,144
6268,SR,GRGMASJ,User,144
6269,SR,GRLCHHD,User,144
6270,SR,GRNFLDS,Passing Point,13
6271,SR,GRNFLDS,User,1036
6272,SR,GRNGMTJ,Passing Point,1397
6273,SR,GRNLNNG,Passing Point,845
6274,SR,GRNQNNJ,Passing Point,1110
6275,SR,GRTCSH,User,572
6276,SR,GRTCSHJ,Passing Point,608
6277,SR,GSCD,Passing Point,1156
6278,SR,GSCD,User,2022
6279,SR,GSHRSJN,Passing Point,534
6280,SR,GWSTJN,Passing Point,1099
6281,SR,HAMLTNC,Passing Point,33
6282,SR,HAMLTNC,User,2145
6283,SR,HAMLTNW,Passing Point,33
6284,SR,HAMLTNW,User,2145
6285,SR,HARMYRL,Passing Point,806
6286,SR,HARMYRS,User,879
6287,SR,HAUGHDJ,Passing Point,2181
6288,SR,HAYMRCJ,Passing Point,300
6289,SR,HAYMRKT,Passing Point,396
6290,SR,HAYMRKT,User,5907
6291,SR,HAYMRWJ,Passing Point,5704
6292,SR,HELMSDL,User,72
6293,SR,HESRJN,Passing Point,4
6294,SR,HILTONJ,Passing Point,1386
6295,SR,HLFT,Passing Point,97
6296,SR,HLFT,User,1080
6297,SR,HLNGTNE,User,1215
6298,SR,HLNGTNW,User,1175
6299,SR,HLNSBRC,User,20
6300,SR,HLNSBRU,User,144
6301,SR,HLYW,Passing Point,160
6302,SR,HNTL,User,312
6303,SR,HNTRSJN,Passing Point,603
6304,SR,HOLYTNJ,Passing Point,695
6305,SR,HOLYTWN,User,482
6306,SR,HOWOOD,User,1060
6307,SR,HRTW,User,476
6308,SR,HWKHEAD,User,880
6309,SR,HYNDLEJ,Passing Point,6473
6310,SR,HYNDLND,Passing Point,56
6311,SR,HYNDLND,User,6128
6312,SR,HYNDLWJ,Passing Point,83
6313,SR,INSCH,Passing Point,16
6314,SR,INSCH,User,328
6315,SR,INVERKP,User,556
6316,SR,INVGWRE,User,174
6317,SR,INVKLOR,Passing Point,663
6318,SR,INVRSHN,Passing Point,16
6319,SR,INVRSHN,User,72
6320,SR,INVURIE,User,330
6321,SR,IRVN,Passing Point,73
6322,SR,IRVN,User,1121
6323,SR,IVRGRD,User,144
6324,SR,IVRKTHG,Passing Point,245
6325,SR,IVRKTHG,User,1736
6326,SR,IVRNESS,User,8
6327,SR,IVRNNL,Passing Point,26
6328,SR,JOHNSTN,Passing Point,16
6329,SR,JOHNSTN,User,2106
6330,SR,JORDANH,Passing Point,76
6331,SR,JORDANH,User,2062
6332,SR,KCLD,Passing Point,227
6333,SR,KCLD,User,1160
6334,SR,KEITH,User,312
6335,SR,KEITHLP,Passing Point,240
6336,SR,KENISHD,User,912
6337,SR,KGHN,User,1046
6338,SR,KGPK,User,1128
6339,SR,KGSGJN,Passing Point,600
6340,SR,KGUSSIE,User,337
6341,SR,KILDONN,User,72
6342,SR,KILMRNK,User,208
6343,SR,KILWNNG,Passing Point,26
6344,SR,KILWNNG,User,2109
6345,SR,KINBRAC,Passing Point,16
6346,SR,KINBRAC,User,56
6347,SR,KINTORE,User,830
6348,SR,KKERRAN,Passing Point,296
6349,SR,KLMAURS,User,936
6350,SR,KLPTRCK,User,1096
6351,SR,KNCRAIG,Passing Point,369
6352,SR,KNGW,User,496
6353,SR,KNMTSB,Passing Point,344
6354,SR,KRKC,User,160
6355,SR,KRKH,User,1128
6356,SR,KRKNWTN,User,496
6357,SR,KRKWOOD,User,1048
6358,SR,KYLEAKN,User,80
6359,SR,LADYBHL,Passing Point,64
6360,SR,LADYBNK,Passing Point,323
6361,SR,LADYBNK,User,1034
6362,SR,LAIRG,User,72
6363,SR,LAMBH,User,464
6364,SR,LANARKJ,Passing Point,876
6365,SR,LARBERJ,Passing Point,2152
6366,SR,LARBERT,User,1294
6367,SR,LARKHAL,User,2
6368,SR,LAWJ,Passing Point,848
6369,SR,LCEILOB,User,89
6370,SR,LCHALRT,User,89
6371,SR,LCHESDE,User,89
6372,SR,LCHGLLY,User,566
6373,SR,LCHLCHR,User,80
6374,SR,LCHRDGJ,Passing Point,936
6375,SR,LCHWNCH,Passing Point,1140
6376,SR,LCHWNCH,User,1035
6377,SR,LENZIE,Passing Point,2015
6378,SR,LENZIE,User,589
6379,SR,LEUCHRS,Passing Point,16
6380,SR,LEUCHRS,User,800
6381,SR,LFGNLC,Passing Point,599
6382,SR,LGBK,User,1087
6383,SR,LGLNJN,Passing Point,1078
6384,SR,LNGNDRY,User,618
6385,SR,LNLTHGW,Passing Point,367
6386,SR,LNLTHGW,User,1937
6387,SR,LNSD,User,680
6388,SR,LOCHAWE,User,170
6389,SR,LRKFLDJ,Passing Point,1658
6390,SR,LRNCKRK,Passing Point,565
6391,SR,LRNCKRK,User,548
6392,SR,LUGTON,Passing Point,936
6393,SR,LVNSTNN,User,1258
6394,SR,LVNSTNS,User,532
6395,SR,MAUCHLN,Passing Point,160
6396,SR,MAXWLPK,User,680
6397,SR,MAYBOLE,User,136
6398,SR,MDCLDRJ,Passing Point,596
6399,SR,MILBRNJ,Passing Point,1353
6400,SR,MILKNPK,User,1128
6401,SR,MKIN,Passing Point,7
6402,SR,MKIN,User,1058
6403,SR,MLGV,User,6
6404,SR,MNKTNHJ,Passing Point,682
6405,SR,MNTVRNN,User,1048
6406,SR,MONIFTH,User,400
6407,SR,MONTRSE,Passing Point,37
6408,SR,MONTRSE,User,608
6409,SR,MORAR,User,89
6410,SR,MOSENDE,Passing Point,695
6411,SR,MOSENDN,Passing Point,1324
6412,SR,MOSENDS,Passing Point,1880
6413,SR,MOSENDW,Passing Point,1245
6414,SR,MOSENXT,Passing Point,1580
6415,SR,MOTHRWL,Passing Point,3
6416,SR,MOTHRWL,User,1134
6417,SR,MOYY,Passing Point,323
6418,SR,MOYY,User,28
6419,SR,MRHSCJ,Passing Point,750
6420,SR,MRHSNJ,Passing Point,4871
6421,SR,MRHSSJ,Passing Point,2247
6422,SR,MRRYTNL,Passing Point,1023
6423,SR,MRRYTON,Passing Point,42
6424,SR,MRRYTON,User,1023
6425,SR,MRYHILL,Passing Point,144
6426,SR,MRYHILL,User,464
6427,SR,MSELBGH,User,632
6428,SR,MSSPARK,User,880
6429,SR,MTFL,Passing Point,95
6430,SR,MTFL,User,1778
6431,SR,MUIREND,User,1190
6432,SR,MUROORD,User,228
6433,SR,NAIRN,Passing Point,16
6434,SR,NAIRN,User,352
6435,SR,NBRG,Passing Point,541
6436,SR,NCRAGHA,Passing Point,481
6437,SR,NCRAGHA,User,600
6438,SR,NCRASJN,Passing Point,600
6439,SR,NIDRIWJ,Passing Point,14
6440,SR,NITSH,User,912
6441,SR,NQNSFRY,User,800
6442,SR,NWBG,Passing Point,3545
6443,SR,NWCMNCK,User,160
6444,SR,NWTGRNG,User,600
6445,SR,NWTL,Passing Point,31
6446,SR,NWTL,User,2145
6447,SR,NWTLEJ,Passing Point,1328
6448,SR,NWTLWJ,Passing Point,3276
6449,SR,NWTLWJ,User,43
6450,SR,NWTM,User,117
6451,SR,NWTOA,Passing Point,378
6452,SR,NWTOA,User,1035
6453,SR,OBAN,User,2
6454,SR,PATERTN,User,1190
6455,SR,PERTH,Passing Point,3
6456,SR,PERTH,User,788
6457,SR,PHLD,User,912
6458,SR,PLKLHDE,Passing Point,12
6459,SR,PLKLHDE,User,1778
6460,SR,PLKLHDW,User,680
6461,SR,PLKSHWE,User,680
6462,SR,PLKSHWW,User,1791
6463,SR,PLOCKTN,User,80
6464,SR,PLTH,User,509
6465,SR,POLMONT,Passing Point,551
6466,SR,POLMONT,User,1817
6467,SR,PORTOBL,Passing Point,1631
6468,SR,PORTREE,User,80
6469,SR,POSILPK,User,464
6470,SR,PPAN,Passing Point,64
6471,SR,PPAN,User,618
6472,SR,PRNCSTG,Passing Point,6455
6473,SR,PRNCSTG,User,1
6474,SR,PSLYGST,Passing Point,88
6475,SR,PSLYGST,User,3833
6476,SR,PSLYSTJ,User,1087
6477,SR,PTCK,Passing Point,16
6478,SR,PTCK,User,6180
6479,SR,PTGLSGW,Passing Point,2
6480,SR,PTGLSGW,User,1742
6481,SR,PTLCHRY,User,337
6482,SR,PWCK,Passing Point,244
6483,SR,PWCK,User,1169
6484,SR,PWCKAPT,User,1121
6485,SR,QUNPARK,Passing Point,12
6486,SR,QUNPARK,User,1778
6487,SR,RANNOCH,User,81
6488,SR,RBRYSTN,User,572
6489,SR,RENTON,Passing Point,64
6490,SR,RENTON,User,1096
6491,SR,ROGART,User,72
6492,SR,ROSEST,Passing Point,18
6493,SR,ROSYTH,Passing Point,14
6494,SR,ROSYTH,User,566
6495,SR,ROYBDGE,User,81
6496,SR,RTHGLEN,Passing Point,16
6497,SR,RTHGLEN,User,3105
6498,SR,RTHGNCJ,Passing Point,1580
6499,SR,RTHGNEJ,Passing Point,4400
6500,SR,RTHGNNJ,Passing Point,199
6501,SR,RTHGNWJ,Passing Point,167
6502,SR,SANQHAR,User,160
6503,SR,SCSCLDR,Passing Point,16
6504,SR,SCSCLDR,User,56
6505,SR,SCTSTNH,Passing Point,1269
6506,SR,SCTSTNH,User,2062
6507,SR,SHFD,Passing Point,1540
6508,SR,SHILDMR,Passing Point,129
6509,SR,SHILDMR,User,704
6510,SR,SHLDJN,Passing Point,6471
6511,SR,SHTLSTN,Passing Point,52
6512,SR,SHTLSTN,User,2107
6513,SR,SHTT,User,532
6514,SR,SHVN,Passing Point,243
6515,SR,SHVN,User,870
6516,SR,SHWFAIR,User,600
6517,SR,SHWLNDS,User,680
6518,SR,SINGER,User,2108
6519,SR,SLATEFD,Passing Point,96
6520,SR,SLATEFD,User,496
6521,SR,SLCT,Passing Point,49
6522,SR,SLCT,User,988
6523,SR,SLOCHD,Passing Point,353
6524,SR,SLOCHD,User,16
6525,SR,SPEANBD,User,81
6526,SR,SPFD,User,64
6527,SR,SPRNGBN,Passing Point,43
6528,SR,SPRNGBN,User,572
6529,SR,STCN,User,80
6530,SR,STEPPS,User,572
6531,SR,STEWRTN,User,936
6532,SR,STHGYLE,User,1154
6533,SR,STIRCHJ,Passing Point,596
6534,SR,STIRLNG,Passing Point,49
6535,SR,STIRLNG,User,2022
6536,SR,STNY,Passing Point,337
6537,SR,STOW,User,600
6538,SR,STRMFRY,User,80
6539,SR,STVNSTN,User,988
6540,SR,SUMRSTN,User,464
6541,SR,TAIN,User,120
6542,SR,TAYBDGS,Passing Point,816
6543,SR,TAYNULT,User,170
6544,SR,TERMJGW,Passing Point,286
6545,SR,THAL,User,579
6546,SR,THIL,Passing Point,160
6547,SR,THLB,User,879
6548,SR,THRNTNJ,Passing Point,1357
6549,SR,THRNTSJ,Passing Point,1387
6550,SR,THURSO,User,72
6551,SR,TOMATIN,Passing Point,349
6552,SR,TROON,Passing Point,2
6553,SR,TROON,User,1201
6554,SR,TULLOCH,User,81
6555,SR,TWDB244,Passing Point,300
6556,SR,TYNDRML,User,128
6557,SR,TYNDRMU,User,81
6558,SR,TYNHJN,Passing Point,600
6559,SR,UDNGSTN,User,1268
6560,SR,UDNGTNJ,Passing Point,1328
6561,SR,UPHALL,Passing Point,178
6562,SR,UPHALL,User,1258
6563,SR,USAN,Passing Point,663
6564,SR,WALLYFD,User,618
6565,SR,WCALDER,User,532
6566,SR,WEMYSBJ,Passing Point,1744
6567,SR,WESTRTN,Passing Point,225
6568,SR,WESTRTN,User,3188
6569,SR,WHAILES,User,496
6570,SR,WHHL,User,1109
6571,SR,WHIFLET,User,1080
6572,SR,WHIFLTN,Passing Point,1062
6573,SR,WHIFLTS,Passing Point,1580
6574,SR,WHINH,User,556
6575,SR,WISHAW,Passing Point,3
6576,SR,WISHAW,User,810
6577,SR,WKILBRD,User,564
6578,SR,WMWD,User,1190
6579,SR,WNCBROJ,Passing Point,2285
6580,SR,WTCR,User,1190
6581,SR,YOKER,Passing Point,1267
6582,SR,YOKER,User,2022
6583,SW,ADLESTJ,Passing Point,1381
6584,SW,ADLESTN,Passing Point,5
6585,SW,ADLESTN,User,1342
6586,SW,ALDRSHT,Passing Point,64
6587,SW,ALDRSHT,User,2559
6588,SW,ALDRSJN,Passing Point,3910
6589,SW,ALDRSJS,Passing Point,1302
6590,SW,ANDOVER,Passing Point,22
6591,SW,ANDOVER,User,1311
6592,SW,ASCOT,Passing Point,32
6593,SW,ASCOT,User,1383
6594,SW,ASFDMSX,Passing Point,4
6595,SW,ASFDMSX,User,3009
6596,SW,ASHD,Passing Point,9
6597,SW,ASHD,User,1479
6598,SW,ASHH,Passing Point,54
6599,SW,ASHH,User,1252
6600,SW,ASHVALE,Passing Point,102
6601,SW,ASHVALE,User,2573
6602,SW,AXMNSEJ,Passing Point,734
6603,SW,AXMNSTR,Passing Point,4
6604,SW,AXMNSTR,User,717
6605,SW,AXMNSWJ,Passing Point,734
6606,SW,BAGSHOT,Passing Point,84
6607,SW,BAGSHOT,User,1273
6608,SW,BARNES,Passing Point,3288
6609,SW,BARNES,User,3769
6610,SW,BDHMPTN,Passing Point,11
6611,SW,BDHMPTN,User,927
6612,SW,BITERNE,Passing Point,7
6613,SW,BITERNE,User,716
6614,SW,BKNHRST,Passing Point,175
6615,SW,BKNHRST,User,1797
6616,SW,BLBGJN,Passing Point,167
6617,SW,BLIEURD,Passing Point,7
6618,SW,BLIEURD,User,362
6619,SW,BMLY,Passing Point,117
6620,SW,BNSBDGE,User,1862
6621,SW,BNTEY,Passing Point,324
6622,SW,BNTEY,User,952
6623,SW,BNTFORD,Passing Point,98
6624,SW,BNTFORD,User,1870
6625,SW,BOMO,Passing Point,14
6626,SW,BOMO,User,1609
6627,SW,BOOKHAM,User,770
6628,SW,BOTLEY,Passing Point,10
6629,SW,BOTLEY,User,778
6630,SW,BOXHAWH,User,709
6631,SW,BRACKNL,Passing Point,52
6632,SW,BRACKNL,User,1450
6633,SW,BRANKSM,Passing Point,840
6634,SW,BRANKSM,User,1223
6635,SW,BRKWDLE,Passing Point,100
6636,SW,BRKWOOD,Passing Point,73
6637,SW,BRKWOOD,User,2567
6638,SW,BRLANDS,Passing Point,44
6639,SW,BRLANDS,User,1448
6640,SW,BRLANJN,Passing Point,5911
6641,SW,BRUTON,User,134
6642,SW,BSNGSTK,Passing Point,516
6643,SW,BSNGSTK,User,2542
6644,SW,BURSLDN,Passing Point,7
6645,SW,BURSLDN,User,716
6646,SW,BYFLANH,Passing Point,2212
6647,SW,BYFLANH,User,1704
6648,SW,CBHMSDA,User,1304
6649,SW,CBRK,User,712
6650,SW,CCARY,Passing Point,31
6651,SW,CCARY,User,132
6652,SW,CHISWCK,User,1862
6653,SW,CHRDJSB,Passing Point,696
6654,SW,CHRISTC,User,1253
6655,SW,CHSSN,User,1270
6656,SW,CHTSEY,Passing Point,107
6657,SW,CHTSEY,User,1342
6658,SW,CLANDON,User,1908
6659,SW,CLNKRDJ,Passing Point,171
6660,SW,CLPHMJM,Passing Point,3593
6661,SW,CLPHMJM,User,13455
6662,SW,CLPHMJW,Passing Point,373
6663,SW,CLPHMJW,User,6702
6664,SW,CLPHMYM,Passing Point,11
6665,SW,CLYGATE,User,1304
6666,SW,CMBLEY,Passing Point,84
6667,SW,CMBLEY,User,1273
6668,SW,COSHAM,Passing Point,206
6669,SW,COSHAM,User,1540
6670,SW,COSHAMJ,Passing Point,1609
6671,SW,CRKRN,Passing Point,20
6672,SW,CRKRN,User,717
6673,SW,CSFD,User,696
6674,SW,DATCHET,User,1428
6675,SW,DEAN,Passing Point,97
6676,SW,DEAN,User,688
6677,SW,DRCHJN,Passing Point,1078
6678,SW,DRCHS,Passing Point,22
6679,SW,DRCHS,User,1138
6680,SW,DRNSFDR,Passing Point,38
6681,SW,EFNGHMJ,Passing Point,122
6682,SW,EFNGHMJ,User,1936
6683,SW,EGHAM,User,2885
6684,SW,ELGH,Passing Point,1200
6685,SW,ELGH,User,2110
6686,SW,ELGHABK,Passing Point,2
6687,SW,ELGHEJN,Passing Point,700
6688,SW,ELGHSJN,Passing Point,788
6689,SW,ELGHSLJ,Passing Point,696
6690,SW,EPSM,Passing Point,45
6691,SW,EPSM,User,1327
6692,SW,EPUTNEY,Passing Point,120
6693,SW,ERLFLD,Passing Point,58
6694,SW,ERLFLD,User,8617
6695,SW,ERLY,Passing Point,138
6696,SW,ERLY,User,1424
6697,SW,ESHER,Passing Point,48
6698,SW,ESHER,User,1604
6699,SW,ESTSOMJ,Passing Point,167
6700,SW,EWELW,Passing Point,3
6701,SW,EWELW,User,1545
6702,SW,EXETERC,Passing Point,7
6703,SW,EXETERC,User,708
6704,SW,EXMOTHJ,Passing Point,712
6705,SW,FAREHAM,Passing Point,117
6706,SW,FAREHAM,User,1374
6707,SW,FARENJN,Passing Point,794
6708,SW,FARNHAM,User,1292
6709,SW,FELTHAM,Passing Point,69
6710,SW,FELTHAM,User,4337
6711,SW,FELTHMJ,Passing Point,4185
6712,SW,FENITON,Passing Point,247
6713,SW,FENITON,User,468
6714,SW,FLEET,Passing Point,237
6715,SW,FLEET,User,1393
6716,SW,FRATTNE,Passing Point,1592
6717,SW,FRATTNY,Passing Point,21
6718,SW,FRATTON,Passing Point,44
6719,SW,FRATTON,User,3349
6720,SW,FRATTSH,Passing Point,21
6721,SW,FRBRMN,Passing Point,2368
6722,SW,FRBRMN,User,1840
6723,SW,FRIMLEY,Passing Point,84
6724,SW,FRIMLEY,User,1273
6725,SW,FRIMLYJ,Passing Point,1264
6726,SW,FRLNGTJ,Passing Point,1790
6727,SW,FRNBRCE,Passing Point,30
6728,SW,FRNBRLE,Passing Point,233
6729,SW,FRNCMB,Passing Point,1155
6730,SW,FRNCMB,User,1069
6731,SW,FROME,User,134
6732,SW,FRWDJN,Passing Point,171
6733,SW,FULWELL,Passing Point,97
6734,SW,FULWELL,User,1391
6735,SW,GDLMING,User,2082
6736,SW,GLHM,Passing Point,29
6737,SW,GLHM,User,801
6738,SW,GRATELY,User,867
6739,SW,GUILDFD,Passing Point,14
6740,SW,GUILDFD,User,2078
6741,SW,HAMPTON,User,1405
6742,SW,HAMWICK,User,2580
6743,SW,HASLEMR,Passing Point,53
6744,SW,HASLEMR,User,1874
6745,SW,HAVANT,Passing Point,20
6746,SW,HAVANT,User,1723
6747,SW,HCRTJN,Passing Point,11019
6748,SW,HEDGEND,User,778
6749,SW,HERSHAM,Passing Point,48
6750,SW,HERSHAM,User,1558
6751,SW,HILSEA,Passing Point,6
6752,SW,HILSEA,User,2245
6753,SW,HINTONA,Passing Point,1
6754,SW,HINTONA,User,848
6755,SW,HMBLE,Passing Point,7
6756,SW,HMBLE,User,716
6757,SW,HMWTHY,User,1204
6758,SW,HNCHLYW,User,1304
6759,SW,HOLTONH,User,512
6760,SW,HONITON,Passing Point,3
6761,SW,HONITON,User,712
6762,SW,HOOK,Passing Point,16
6763,SW,HOOK,User,1243
6764,SW,HOUNSLW,Passing Point,20
6765,SW,HOUNSLW,User,1714
6766,SW,HRSLEY,User,1908
6767,SW,ISLEWTH,User,1862
6768,SW,KEWBDGE,User,1870
6769,SW,KGSTON,Passing Point,21
6770,SW,KGSTON,User,2525
6771,SW,KMPTNPK,User,1195
6772,SW,LETHRHD,Passing Point,61
6773,SW,LETHRHD,User,1476
6774,SW,LIPHOOK,Passing Point,11
6775,SW,LIPHOOK,User,979
6776,SW,LISS,Passing Point,11
6777,SW,LISS,User,979
6778,SW,LNGCROS,Passing Point,14
6779,SW,LNGCROS,User,1048
6780,SW,LRDGFD,User,1936
6781,SW,LYNDHRD,Passing Point,3
6782,SW,LYNDHRD,User,770
6783,SW,MALDENM,User,1270
6784,SW,MBRK,User,696
6785,SW,MBRKCLJ,Passing Point,2695
6786,SW,MCHLDVR,Passing Point,16
6787,SW,MCHLDVR,User,750
6788,SW,MHERON,Passing Point,10
6789,SW,MHERON,User,1442
6790,SW,MLFORD,Passing Point,15
6791,SW,MLFORD,User,945
6792,SW,MORETON,Passing Point,408
6793,SW,MORETON,User,818
6794,SW,MOTFONT,Passing Point,1
6795,SW,MOTFONT,User,688
6796,SW,MOTSPRP,Passing Point,90
6797,SW,MOTSPRP,User,2813
6798,SW,MRTLKE,Passing Point,18
6799,SW,MRTLKE,User,1907
6800,SW,MTIMER,Passing Point,1
6801,SW,NETLEY,Passing Point,7
6802,SW,NETLEY,User,730
6803,SW,NEWMLDN,Passing Point,10346
6804,SW,NEWMLDN,User,4001
6805,SW,NINELMJ,Passing Point,7997
6806,SW,NMILTON,User,1347
6807,SW,NRBITON,User,2525
6808,SW,NSHEEN,Passing Point,18
6809,SW,NSHEEN,User,1907
6810,SW,NTHMJN,Passing Point,3593
6811,SW,NTHMRCL,Passing Point,47
6812,SW,OVTN,User,873
6813,SW,OXSHOTT,User,1304
6814,SW,PCHESTR,Passing Point,7
6815,SW,PCHESTR,User,1526
6816,SW,PCRKJN,Passing Point,3068
6817,SW,PHBR,User,1
6818,SW,PINHOE,Passing Point,7
6819,SW,PINHOE,User,708
6820,SW,POINTPJ,Passing Point,218
6821,SW,POKSDWN,User,1225
6822,SW,POOLE,Passing Point,366
6823,SW,POOLE,User,1208
6824,SW,PRBRITJ,Passing Point,2742
6825,SW,PSEA,Passing Point,24
6826,SW,PSEA,User,2426
6827,SW,PSTONE,User,1223
6828,SW,PTRSFLD,Passing Point,82
6829,SW,PTRSFLD,User,1789
6830,SW,PUTNEY,Passing Point,4
6831,SW,PUTNEY,User,5379
6832,SW,QTRDBAT,Passing Point,4083
6833,SW,QTRDBAT,User,3735
6834,SW,RAYNSPK,Passing Point,3019
6835,SW,RAYNSPK,User,6784
6836,SW,RDNGORJ,Passing Point,117
6837,SW,RDNGSJN,Passing Point,1444
6838,SW,REDBDGE,Passing Point,1985
6839,SW,REDBDGE,User,724
6840,SW,RICHMND,Passing Point,190
6841,SW,RICHMND,User,4833
6842,SW,ROMSEY,Passing Point,43
6843,SW,ROMSEY,User,696
6844,SW,ROMSSLJ,Passing Point,700
6845,SW,RWLNDSC,Passing Point,11
6846,SW,RWLNDSC,User,925
6847,SW,SCOTEJN,Passing Point,117
6848,SW,SHALFDJ,Passing Point,2222
6849,SW,SHAWFD,Passing Point,15
6850,SW,SHAWFD,User,846
6851,SW,SHAWFDJ,Passing Point,1319
6852,SW,SHAWFUJ,Passing Point,1344
6853,SW,SHCKLGJ,Passing Point,2633
6854,SW,SHERBRN,Passing Point,86
6855,SW,SHERBRN,User,821
6856,SW,SHOLING,Passing Point,6
6857,SW,SHOLING,User,716
6858,SW,SLSBRY,Passing Point,17
6859,SW,SLSBRY,User,867
6860,SW,SLSBTJN,Passing Point,2156
6861,SW,SOTON,Passing Point,76
6862,SW,SOTON,User,2393
6863,SW,SOTPKWY,Passing Point,96
6864,SW,SOTPKWY,User,2524
6865,SW,STAINES,Passing Point,18
6866,SW,STAINES,User,4253
6867,SW,STAINSE,Passing Point,86
6868,SW,STDENYS,Passing Point,2069
6869,SW,STDENYS,User,1566
6870,SW,STLEIGH,Passing Point,3
6871,SW,STLEIGH,User,1545
6872,SW,STMGTS,Passing Point,1548
6873,SW,STMGTS,User,1923
6874,SW,STRWBYH,Passing Point,171
6875,SW,STRWBYH,User,1579
6876,SW,SUNBURY,User,1405
6877,SW,SUNNGDL,Passing Point,10
6878,SW,SUNNGDL,User,1529
6879,SW,SUNYMDS,User,1312
6880,SW,SURBITN,Passing Point,5390
6881,SW,SURBITN,User,6360
6882,SW,SWAY,Passing Point,1
6883,SW,SWAY,User,848
6884,SW,SWNWICK,Passing Point,7
6885,SW,SWNWICK,User,730
6886,SW,SWYTHLN,Passing Point,15
6887,SW,SWYTHLN,User,800
6888,SW,SYONLA,User,1862
6889,SW,TDITTON,User,1420
6890,SW,TEDNGTN,Passing Point,47
6891,SW,TEDNGTN,User,2564
6892,SW,TISBRYL,Passing Point,582
6893,SW,TISBURY,Passing Point,1
6894,SW,TISBURY,User,867
6895,SW,TMPCMB,Passing Point,86
6896,SW,TMPCMB,User,821
6897,SW,TOLWTH,User,1270
6898,SW,TOTTON,Passing Point,2
6899,SW,TOTTON,User,905
6900,SW,TWCKNHM,Passing Point,153
6901,SW,TWCKNHM,User,4829
6902,SW,TWCKNMJ,Passing Point,2802
6903,SW,UHALIFD,User,1405
6904,SW,UPTNLOV,Passing Point,174
6905,SW,UPWEY,User,752
6906,SW,VAUXHLM,Passing Point,65
6907,SW,VAUXHLM,User,14872
6908,SW,VRGNWTR,Passing Point,151
6909,SW,VRGNWTR,User,2871
6910,SW,WALRSAL,Passing Point,2250
6911,SW,WANBRO,User,1252
6912,SW,WARHAM,Passing Point,20
6913,SW,WARHAM,User,1148
6914,SW,WATRLMN,User,2
6915,SW,WATRLWC,Passing Point,21655
6916,SW,WBYFLET,Passing Point,48
6917,SW,WBYFLET,User,2694
6918,SW,WDNPK,Passing Point,218
6919,SW,WDON,Passing Point,7331
6920,SW,WDON,User,9618
6921,SW,WDONWJ,Passing Point,128
6922,SW,WDWTOWN,Passing Point,4
6923,SW,WDWTOWN,User,3781
6924,SW,WEYBDGE,Passing Point,1170
6925,SW,WEYBDGE,User,2535
6926,SW,WHIMPLE,User,488
6927,SW,WHTCHRH,User,873
6928,SW,WHTTON,User,1968
6929,SW,WHTTONJ,Passing Point,3638
6930,SW,WILTON,Passing Point,941
6931,SW,WILTONJ,Passing Point,1118
6932,SW,WINERSH,Passing Point,10
6933,SW,WINERSH,User,1424
6934,SW,WINETGL,Passing Point,10
6935,SW,WINETGL,User,1424
6936,SW,WITLEY,Passing Point,15
6937,SW,WITLEY,User,931
6938,SW,WLNDNJN,Passing Point,328
6939,SW,WLNDNJW,Passing Point,4102
6940,SW,WNCFILD,Passing Point,35
6941,SW,WNCFILD,User,1243
6942,SW,WNCHSTR,Passing Point,224
6943,SW,WNCHSTR,User,2072
6944,SW,WOKING,Passing Point,616
6945,SW,WOKING,User,6965
6946,SW,WOKINGJ,Passing Point,8086
6947,SW,WOKNGHM,Passing Point,56
6948,SW,WOKNGHM,User,1450
6949,SW,WOLSTON,Passing Point,7
6950,SW,WOLSTON,User,724
6951,SW,WONT,Passing Point,45
6952,SW,WONT,User,2535
6953,SW,WOOL,Passing Point,336
6954,SW,WOOL,User,892
6955,SW,WRCSTRP,Passing Point,3
6956,SW,WRCSTRP,User,1405
6957,SW,WRMNSTR,Passing Point,48
6958,SW,WRMNSTR,User,124
6959,SW,WRPLSDN,Passing Point,17
6960,SW,WRPLSDN,User,899
6961,SW,WRTINGJ,Passing Point,3619
6962,SW,WRYSBRY,User,1312
6963,SW,WSHFORD,Passing Point,174
6964,SW,WSTBRYW,User,124
6965,SW,WYLYAHB,Passing Point,174
6966,SW,YOVILJN,User,770
